time_bucket,time_range,price_delta_bucket,price_delta_label,count_up,count_down,total,p_up,p_down,p_up_wilson_lower,p_up_wilson_upper,beta_alpha,beta_beta,confidence_level
22,5:30-5:45,-14,-$230 to -$200,28,209,237,0.1181,0.8819,0.0830,0.1655,29.00,210.00,Strong
22,5:30-5:45,-13,-$200 to -$170,51,277,328,0.1555,0.8445,0.1203,0.1987,52.00,278.00,Strong
22,5:30-5:45,-12,-$170 to -$140,86,411,497,0.1730,0.8270,0.1423,0.2088,87.00,412.00,Strong
22,5:30-5:45,-11,-$140 to -$110,138,611,749,0.1842,0.8158,0.1581,0.2136,139.00,612.00,Strong
22,5:30-5:45,-10,-$110 to -$90,135,557,692,0.1951,0.8049,0.1673,0.2263,136.00,558.00,Strong
22,5:30-5:45,-9,-$90 to -$70,213,668,881,0.2418,0.7582,0.2147,0.2711,214.00,669.00,Strong
22,5:30-5:45,-8,-$70 to -$50,289,743,1032,0.2800,0.7200,0.2535,0.3082,290.00,744.00,Strong
22,5:30-5:45,-7,-$50 to -$40,193,424,617,0.3128,0.6872,0.2775,0.3505,194.00,425.00,Strong
22,5:30-5:45,-6,-$40 to -$30,255,437,692,0.3685,0.6315,0.3334,0.4051,256.00,438.00,Strong
22,5:30-5:45,-5,-$30 to -$20,271,498,769,0.3524,0.6476,0.3195,0.3868,272.00,499.00,Strong
22,5:30-5:45,-4,-$20 to -$15,157,234,391,0.4015,0.5985,0.3541,0.4509,158.00,235.00,Strong
22,5:30-5:45,-3,-$15 to -$10,176,209,385,0.4571,0.5429,0.4080,0.5071,177.00,210.00,Strong
22,5:30-5:45,-2,-$10 to -$5,201,217,418,0.4809,0.5191,0.4334,0.5287,202.00,218.00,Strong
22,5:30-5:45,-1,-$5 to $0,203,229,432,0.4699,0.5301,0.4233,0.5170,204.00,230.00,Strong
22,5:30-5:45,0,$0 to +$5,251,206,457,0.5492,0.4508,0.5034,0.5943,252.00,207.00,Strong
22,5:30-5:45,1,+$5 to +$10,231,181,412,0.5607,0.4393,0.5124,0.6078,232.00,182.00,Strong
22,5:30-5:45,2,+$10 to +$15,235,159,394,0.5964,0.4036,0.5473,0.6437,236.00,160.00,Strong
22,5:30-5:45,3,+$15 to +$20,224,165,389,0.5758,0.4242,0.5262,0.6240,225.00,166.00,Strong
22,5:30-5:45,4,+$20 to +$30,438,291,729,0.6008,0.3992,0.5648,0.6358,439.00,292.00,Strong
22,5:30-5:45,5,+$30 to +$40,449,223,672,0.6682,0.3318,0.6317,0.7027,450.00,224.00,Strong
22,5:30-5:45,6,+$40 to +$50,400,188,588,0.6803,0.3197,0.6415,0.7167,401.00,189.00,Strong
22,5:30-5:45,7,+$50 to +$70,809,293,1102,0.7341,0.2659,0.7073,0.7594,810.00,294.00,Strong
22,5:30-5:45,8,+$70 to +$90,632,199,831,0.7605,0.2395,0.7304,0.7883,633.00,200.00,Strong
22,5:30-5:45,9,+$90 to +$110,481,146,627,0.7671,0.2329,0.7325,0.7985,482.00,147.00,Strong
22,5:30-5:45,10,+$110 to +$140,523,133,656,0.7973,0.2027,0.7648,0.8263,524.00,134.00,Strong
22,5:30-5:45,11,+$140 to +$170,383,83,466,0.8219,0.1781,0.7846,0.8540,384.00,84.00,Strong
22,5:30-5:45,12,+$170 to +$200,296,45,341,0.8680,0.1320,0.8280,0.8999,297.00,46.00,Strong
22,5:30-5:45,13,+$200 to +$230,229,34,263,0.8707,0.1293,0.8248,0.9060,230.00,35.00,Strong
22,5:30-5:45,14,+$230 to +$260,117,14,131,0.8931,0.1069,0.8286,0.9353,118.00,15.00,Strong
22,5:30-5:45,15,+$260 to +$300,129,11,140,0.9214,0.0786,0.8648,0.9556,130.00,12.00,Strong
22,5:30-5:45,16,> +$300,284,22,306,0.9281,0.0719,0.8935,0.9520,285.00,23.00,Strong
23,5:45-6:00,-17,< -$300,27,299,326,0.0828,0.9172,0.0575,0.1178,28.00,300.00,Strong
23,5:45-6:00,-16,-$300 to -$260,15,151,166,0.0904,0.9096,0.0555,0.1437,16.00,152.00,Strong
23,5:45-6:00,-15,-$260 to -$230,31,133,164,0.1890,0.8110,0.1365,0.2558,32.00,134.00,Strong
23,5:45-6:00,-14,-$230 to -$200,28,209,237,0.1181,0.8819,0.0830,0.1655,29.00,210.00,Strong
23,5:45-6:00,-13,-$200 to -$170,51,277,328,0.1555,0.8445,0.1203,0.1987,52.00,278.00,Strong
23,5:45-6:00,-12,-$170 to -$140,86,411,497,0.1730,0.8270,0.1423,0.2088,87.00,412.00,Strong
23,5:45-6:00,-11,-$140 to -$110,138,611,749,0.1842,0.8158,0.1581,0.2136,139.00,612.00,Strong
23,5:45-6:00,-10,-$110 to -$90,135,557,692,0.1951,0.8049,0.1673,0.2263,136.00,558.00,Strong
23,5:45-6:00,-9,-$90 to -$70,213,668,881,0.2418,0.7582,0.2147,0.2711,214.00,669.00,Strong
23,5:45-6:00,-8,-$70 to -$50,289,743,1032,0.2800,0.7200,0.2535,0.3082,290.00,744.00,Strong
23,5:45-6:00,-7,-$50 to -$40,193,424,617,0.3128,0.6872,0.2775,0.3505,194.00,425.00,Strong
23,5:45-6:00,-6,-$40 to -$30,255,437,692,0.3685,0.6315,0.3334,0.4051,256.00,438.00,Strong
23,5:45-6:00,-5,-$30 to -$20,271,498,769,0.3524,0.6476,0.3195,0.3868,272.00,499.00,Strong
23,5:45-6:00,-4,-$20 to -$15,157,234,391,0.4015,0.5985,0.3541,0.4509,158.00,235.00,Strong
23,5:45-6:00,-3,-$15 to -$10,176,209,385,0.4571,0.5429,0.4080,0.5071,177.00,210.00,Strong
23,5:45-6:00,-2,-$10 to -$5,201,217,418,0.4809,0.5191,0.4334,0.5287,202.00,218.00,Strong
23,5:45-6:00,-1,-$5 to $0,203,229,432,0.4699,0.5301,0.4233,0.5170,204.00,230.00,Strong
23,5:45-6:00,0,$0 to +$5,251,206,457,0.5492,0.4508,0.5034,0.5943,252.00,207.00,Strong
23,5:45-6:00,1,+$5 to +$10,231,181,412,0.5607,0.4393,0.5124,0.6078,232.00,182.00,Strong
23,5:45-6:00,2,+$10 to +$15,235,159,394,0.5964,0.4036,0.5473,0.6437,236.00,160.00,Strong
23,5:45-6:00,3,+$15 to +$20,224,165,389,0.5758,0.4242,0.5262,0.6240,225.00,166.00,Strong
23,5:45-6:00,4,+$20 to +$30,438,291,729,0.6008,0.3992,0.5648,0.6358,439.00,292.00,Strong
23,5:45-6:00,5,+$30 to +$40,449,223,672,0.6682,0.3318,0.6317,0.7027,450.00,224.00,Strong
23,5:45-6:00,6,+$40 to +$50,400,188,588,0.6803,0.3197,0.6415,0.7167,401.00,189.00,Strong
23,5:45-6:00,7,+$50 to +$70,809,293,1102,0.7341,0.2659,0.7073,0.7594,810.00,294.00,Strong
23,5:45-6:00,8,+$70 to +$90,632,199,831,0.7605,0.2395,0.7304,0.7883,633.00,200.00,Strong
23,5:45-6:00,9,+$90 to +$110,481,146,627,0.7671,0.2329,0.7325,0.7985,482.00,147.00,Strong
23,5:45-6:00,10,+$110 to +$140,523,133,656,0.7973,0.2027,0.7648,0.8263,524.00,134.00,Strong
23,5:45-6:00,11,+$140 to +$170,383,83,466,0.8219,0.1781,0.7846,0.8540,384.00,84.00,Strong
23,5:45-6:00,12,+$170 to +$200,296,45,341,0.8680,0.1320,0.8280,0.8999,297.00,46.00,Strong
23,5:45-6:00,13,+$200 to +$230,229,34,263,0.8707,0.1293,0.8248,0.9060,230.00,35.00,Strong
23,5:45-6:00,14,+$230 to +$260,117,14,131,0.8931,0.1069,0.8286,0.9353,118.00,15.00,Strong
23,5:45-6:00,15,+$260 to +$300,129,11,140,0.9214,0.0786,0.8648,0.9556,130.00,12.00,Strong
23,5:45-6:00,16,> +$300,284,22,306,0.9281,0.0719,0.8935,0.9520,285.00,23.00,Strong
24,6:00-6:15,-17,< -$300,26,401,427,0.0609,0.9391,0.0419,0.0877,27.00,402.00,Strong
24,6:00-6:15,-16,-$300 to -$260,17,155,172,0.0988,0.9012,0.0626,0.1526,18.00,156.00,Strong
24,6:00-6:15,-15,-$260 to -$230,14,141,155,0.0903,0.9097,0.0546,0.1459,15.00,142.00,Strong
24,6:00-6:15,-14,-$230 to -$200,30,248,278,0.1079,0.8921,0.0766,0.1499,31.00,249.00,Strong
24,6:00-6:15,-13,-$200 to -$170,47,338,385,0.1221,0.8779,0.0931,0.1586,48.00,339.00,Strong
24,6:00-6:15,-12,-$170 to -$140,59,457,516,0.1143,0.8857,0.0897,0.1447,60.00,458.00,Strong
24,6:00-6:15,-11,-$140 to -$110,142,697,839,0.1692,0.8308,0.1454,0.1961,143.00,698.00,Strong
24,6:00-6:15,-10,-$110 to -$90,144,583,727,0.1981,0.8019,0.1707,0.2286,145.00,584.00,Strong
24,6:00-6:15,-9,-$90 to -$70,184,648,832,0.2212,0.7788,0.1943,0.2506,185.00,649.00,Strong
24,6:00-6:15,-8,-$70 to -$50,264,769,1033,0.2556,0.7444,0.2299,0.2830,265.00,770.00,Strong
24,6:00-6:15,-7,-$50 to -$40,182,433,615,0.2959,0.7041,0.2612,0.3332,183.00,434.00,Strong
24,6:00-6:15,-6,-$40 to -$30,223,420,643,0.3468,0.6532,0.3110,0.3844,224.00,421.00,Strong
24,6:00-6:15,-5,-$30 to -$20,255,420,675,0.3778,0.6222,0.3420,0.4149,256.00,421.00,Strong
24,6:00-6:15,-4,-$20 to -$15,152,221,373,0.4075,0.5925,0.3588,0.4581,153.00,222.00,Strong
24,6:00-6:15,-3,-$15 to -$10,164,241,405,0.4049,0.5951,0.3582,0.4534,165.00,242.00,Strong
24,6:00-6:15,-2,-$10 to -$5,171,188,359,0.4763,0.5237,0.4252,0.5280,172.00,189.00,Strong
24,6:00-6:15,-1,-$5 to $0,187,203,390,0.4795,0.5205,0.4303,0.5290,188.00,204.00,Strong
24,6:00-6:15,0,$0 to +$5,212,185,397,0.5340,0.4660,0.4848,0.5825,213.00,186.00,Strong
24,6:00-6:15,1,+$5 to +$10,208,137,345,0.6029,0.3971,0.5504,0.6531,209.00,138.00,Strong
24,6:00-6:15,2,+$10 to +$15,211,148,359,0.5877,0.4123,0.5362,0.6375,212.00,149.00,Strong
24,6:00-6:15,3,+$15 to +$20,211,161,372,0.5672,0.4328,0.5164,0.6166,212.00,162.00,Strong
24,6:00-6:15,4,+$20 to +$30,425,247,672,0.6324,0.3676,0.5953,0.6680,426.00,248.00,Strong
24,6:00-6:15,5,+$30 to +$40,428,199,627,0.6826,0.3174,0.6452,0.7178,429.00,200.00,Strong
24,6:00-6:15,6,+$40 to +$50,419,160,579,0.7237,0.2763,0.6859,0.7585,420.00,161.00,Strong
24,6:00-6:15,7,+$50 to +$70,726,264,990,0.7333,0.2667,0.7049,0.7599,727.00,265.00,Strong
24,6:00-6:15,8,+$70 to +$90,622,181,803,0.7746,0.2254,0.7444,0.8021,623.00,182.00,Strong
24,6:00-6:15,9,+$90 to +$110,548,127,675,0.8119,0.1881,0.7806,0.8395,549.00,128.00,Strong
24,6:00-6:15,10,+$110 to +$140,610,114,724,0.8425,0.1575,0.8142,0.8673,611.00,115.00,Strong
24,6:00-6:15,11,+$140 to +$170,437,77,514,0.8502,0.1498,0.8167,0.8784,438.00,78.00,Strong
24,6:00-6:15,12,+$170 to +$200,324,62,386,0.8394,0.1606,0.7994,0.8726,325.00,63.00,Strong
24,6:00-6:15,13,+$200 to +$230,240,26,266,0.9023,0.0977,0.8606,0.9324,241.00,27.00,Strong
24,6:00-6:15,14,+$230 to +$260,171,16,187,0.9144,0.0856,0.8655,0.9466,172.00,17.00,Strong
24,6:00-6:15,15,+$260 to +$300,159,15,174,0.9138,0.0862,0.8626,0.9471,160.00,16.00,Strong
24,6:00-6:15,16,> +$300,368,18,386,0.9534,0.0466,0.9275,0.9703,369.00,19.00,Strong
25,6:15-6:30,-17,< -$300,26,401,427,0.0609,0.9391,0.0419,0.0877,27.00,402.00,Strong
25,6:15-6:30,-16,-$300 to -$260,17,155,172,0.0988,0.9012,0.0626,0.1526,18.00,156.00,Strong
25,6:15-6:30,-15,-$260 to -$230,14,141,155,0.0903,0.9097,0.0546,0.1459,15.00,142.00,Strong
25,6:15-6:30,-14,-$230 to -$200,30,248,278,0.1079,0.8921,0.0766,0.1499,31.00,249.00,Strong
25,6:15-6:30,-13,-$200 to -$170,47,338,385,0.1221,0.8779,0.0931,0.1586,48.00,339.00,Strong
25,6:15-6:30,-12,-$170 to -$140,59,457,516,0.1143,0.8857,0.0897,0.1447,60.00,458.00,Strong
25,6:15-6:30,-11,-$140 to -$110,142,697,839,0.1692,0.8308,0.1454,0.1961,143.00,698.00,Strong
25,6:15-6:30,-10,-$110 to -$90,144,583,727,0.1981,0.8019,0.1707,0.2286,145.00,584.00,Strong
25,6:15-6:30,-9,-$90 to -$70,184,648,832,0.2212,0.7788,0.1943,0.2506,185.00,649.00,Strong
25,6:15-6:30,-8,-$70 to -$50,264,769,1033,0.2556,0.7444,0.2299,0.2830,265.00,770.00,Strong
25,6:15-6:30,-7,-$50 to -$40,182,433,615,0.2959,0.7041,0.2612,0.3332,183.00,434.00,Strong
25,6:15-6:30,-6,-$40 to -$30,223,420,643,0.3468,0.6532,0.3110,0.3844,224.00,421.00,Strong
25,6:15-6:30,-5,-$30 to -$20,255,420,675,0.3778,0.6222,0.3420,0.4149,256.00,421.00,Strong
25,6:15-6:30,-4,-$20 to -$15,152,221,373,0.4075,0.5925,0.3588,0.4581,153.00,222.00,Strong
25,6:15-6:30,-3,-$15 to -$10,164,241,405,0.4049,0.5951,0.3582,0.4534,165.00,242.00,Strong
25,6:15-6:30,-2,-$10 to -$5,171,188,359,0.4763,0.5237,0.4252,0.5280,172.00,189.00,Strong
25,6:15-6:30,-1,-$5 to $0,187,203,390,0.4795,0.5205,0.4303,0.5290,188.00,204.00,Strong
25,6:15-6:30,0,$0 to +$5,212,185,397,0.5340,0.4660,0.4848,0.5825,213.00,186.00,Strong
25,6:15-6:30,1,+$5 to +$10,208,137,345,0.6029,0.3971,0.5504,0.6531,209.00,138.00,Strong
25,6:15-6:30,2,+$10 to +$15,211,148,359,0.5877,0.4123,0.5362,0.6375,212.00,149.00,Strong
25,6:15-6:30,3,+$15 to +$20,211,161,372,0.5672,0.4328,0.5164,0.6166,212.00,162.00,Strong
25,6:15-6:30,4,+$20 to +$30,425,247,672,0.6324,0.3676,0.5953,0.6680,426.00,248.00,Strong
25,6:15-6:30,5,+$30 to +$40,428,199,627,0.6826,0.3174,0.6452,0.7178,429.00,200.00,Strong
25,6:15-6:30,6,+$40 to +$50,419,160,579,0.7237,0.2763,0.6859,0.7585,420.00,161.00,Strong
25,6:15-6:30,7,+$50 to +$70,726,264,990,0.7333,0.2667,0.7049,0.7599,727.00,265.00,Strong
25,6:15-6:30,8,+$70 to +$90,622,181,803,0.7746,0.2254,0.7444,0.8021,623.00,182.00,Strong
25,6:15-6:30,9,+$90 to +$110,548,127,675,0.8119,0.1881,0.7806,0.8395,549.00,128.00,Strong
25,6:15-6:30,10,+$110 to +$140,610,114,724,0.8425,0.1575,0.8142,0.8673,611.00,115.00,Strong
25,6:15-6:30,11,+$140 to +$170,437,77,514,0.8502,0.1498,0.8167,0.8784,438.00,78.00,Strong
25,6:15-6:30,12,+$170 to +$200,324,62,386,0.8394,0.1606,0.7994,0.8726,325.00,63.00,Strong
25,6:15-6:30,13,+$200 to +$230,240,26,266,0.9023,0.0977,0.8606,0.9324,241.00,27.00,Strong
25,6:15-6:30,14,+$230 to +$260,171,16,187,0.9144,0.0856,0.8655,0.9466,172.00,17.00,Strong
25,6:15-6:30,15,+$260 to +$300,159,15,174,0.9138,0.0862,0.8626,0.9471,160.00,16.00,Strong
25,6:15-6:30,16,> +$300,368,18,386,0.9534,0.0466,0.9275,0.9703,369.00,19.00,Strong
26,6:30-6:45,-17,< -$300,26,401,427,0.0609,0.9391,0.0419,0.0877,27.00,402.00,Strong
26,6:30-6:45,-16,-$300 to -$260,17,155,172,0.0988,0.9012,0.0626,0.1526,18.00,156.00,Strong
26,6:30-6:45,-15,-$260 to -$230,14,141,155,0.0903,0.9097,0.0546,0.1459,15.00,142.00,Strong
26,6:30-6:45,-14,-$230 to -$200,30,248,278,0.1079,0.8921,0.0766,0.1499,31.00,249.00,Strong
26,6:30-6:45,-13,-$200 to -$170,47,338,385,0.1221,0.8779,0.0931,0.1586,48.00,339.00,Strong
26,6:30-6:45,-12,-$170 to -$140,59,457,516,0.1143,0.8857,0.0897,0.1447,60.00,458.00,Strong
26,6:30-6:45,-11,-$140 to -$110,142,697,839,0.1692,0.8308,0.1454,0.1961,143.00,698.00,Strong
26,6:30-6:45,-10,-$110 to -$90,144,583,727,0.1981,0.8019,0.1707,0.2286,145.00,584.00,Strong
26,6:30-6:45,-9,-$90 to -$70,184,648,832,0.2212,0.7788,0.1943,0.2506,185.00,649.00,Strong
26,6:30-6:45,-8,-$70 to -$50,264,769,1033,0.2556,0.7444,0.2299,0.2830,265.00,770.00,Strong
26,6:30-6:45,-7,-$50 to -$40,182,433,615,0.2959,0.7041,0.2612,0.3332,183.00,434.00,Strong
26,6:30-6:45,-6,-$40 to -$30,223,420,643,0.3468,0.6532,0.3110,0.3844,224.00,421.00,Strong
26,6:30-6:45,-5,-$30 to -$20,255,420,675,0.3778,0.6222,0.3420,0.4149,256.00,421.00,Strong
26,6:30-6:45,-4,-$20 to -$15,152,221,373,0.4075,0.5925,0.3588,0.4581,153.00,222.00,Strong
26,6:30-6:45,-3,-$15 to -$10,164,241,405,0.4049,0.5951,0.3582,0.4534,165.00,242.00,Strong
26,6:30-6:45,-2,-$10 to -$5,171,188,359,0.4763,0.5237,0.4252,0.5280,172.00,189.00,Strong
26,6:30-6:45,-1,-$5 to $0,187,203,390,0.4795,0.5205,0.4303,0.5290,188.00,204.00,Strong
26,6:30-6:45,0,$0 to +$5,212,185,397,0.5340,0.4660,0.4848,0.5825,213.00,186.00,Strong
26,6:30-6:45,1,+$5 to +$10,208,137,345,0.6029,0.3971,0.5504,0.6531,209.00,138.00,Strong
26,6:30-6:45,2,+$10 to +$15,211,148,359,0.5877,0.4123,0.5362,0.6375,212.00,149.00,Strong
26,6:30-6:45,3,+$15 to +$20,211,161,372,0.5672,0.4328,0.5164,0.6166,212.00,162.00,Strong
26,6:30-6:45,4,+$20 to +$30,425,247,672,0.6324,0.3676,0.5953,0.6680,426.00,248.00,Strong
26,6:30-6:45,5,+$30 to +$40,428,199,627,0.6826,0.3174,0.6452,0.7178,429.00,200.00,Strong
26,6:30-6:45,6,+$40 to +$50,419,160,579,0.7237,0.2763,0.6859,0.7585,420.00,161.00,Strong
26,6:30-6:45,7,+$50 to +$70,726,264,990,0.7333,0.2667,0.7049,0.7599,727.00,265.00,Strong
26,6:30-6:45,8,+$70 to +$90,622,181,803,0.7746,0.2254,0.7444,0.8021,623.00,182.00,Strong
26,6:30-6:45,9,+$90 to +$110,548,127,675,0.8119,0.1881,0.7806,0.8395,549.00,128.00,Strong
26,6:30-6:45,10,+$110 to +$140,610,114,724,0.8425,0.1575,0.8142,0.8673,611.00,115.00,Strong
26,6:30-6:45,11,+$140 to +$170,437,77,514,0.8502,0.1498,0.8167,0.8784,438.00,78.00,Strong
26,6:30-6:45,12,+$170 to +$200,324,62,386,0.8394,0.1606,0.7994,0.8726,325.00,63.00,Strong
26,6:30-6:45,13,+$200 to +$230,240,26,266,0.9023,0.0977,0.8606,0.9324,241.00,27.00,Strong
26,6:30-6:45,14,+$230 to +$260,171,16,187,0.9144,0.0856,0.8655,0.9466,172.00,17.00,Strong
26,6:30-6:45,15,+$260 to +$300,159,15,174,0.9138,0.0862,0.8626,0.9471,160.00,16.00,Strong
26,6:30-6:45,16,> +$300,368,18,386,0.9534,0.0466,0.9275,0.9703,369.00,19.00,Strong
27,6:45-7:00,-17,< -$300,26,401,427,0.0609,0.9391,0.0419,0.0877,27.00,402.00,Strong
27,6:45-7:00,-16,-$300 to -$260,17,155,172,0.0988,0.9012,0.0626,0.1526,18.00,156.00,Strong
27,6:45-7:00,-15,-$260 to -$230,14,141,155,0.0903,0.9097,0.0546,0.1459,15.00,142.00,Strong
27,6:45-7:00,-14,-$230 to -$200,30,248,278,0.1079,0.8921,0.0766,0.1499,31.00,249.00,Strong
27,6:45-7:00,-13,-$200 to -$170,47,338,385,0.1221,0.8779,0.0931,0.1586,48.00,339.00,Strong
27,6:45-7:00,-12,-$170 to -$140,59,457,516,0.1143,0.8857,0.0897,0.1447,60.00,458.00,Strong
27,6:45-7:00,-11,-$140 to -$110,142,697,839,0.1692,0.8308,0.1454,0.1961,143.00,698.00,Strong
27,6:45-7:00,-10,-$110 to -$90,144,583,727,0.1981,0.8019,0.1707,0.2286,145.00,584.00,Strong
27,6:45-7:00,-9,-$90 to -$70,184,648,832,0.2212,0.7788,0.1943,0.2506,185.00,649.00,Strong
27,6:45-7:00,-8,-$70 to -$50,264,769,1033,0.2556,0.7444,0.2299,0.2830,265.00,770.00,Strong
27,6:45-7:00,-7,-$50 to -$40,182,433,615,0.2959,0.7041,0.2612,0.3332,183.00,434.00,Strong
27,6:45-7:00,-6,-$40 to -$30,223,420,643,0.3468,0.6532,0.3110,0.3844,224.00,421.00,Strong
27,6:45-7:00,-5,-$30 to -$20,255,420,675,0.3778,0.6222,0.3420,0.4149,256.00,421.00,Strong
27,6:45-7:00,-4,-$20 to -$15,152,221,373,0.4075,0.5925,0.3588,0.4581,153.00,222.00,Strong
27,6:45-7:00,-3,-$15 to -$10,164,241,405,0.4049,0.5951,0.3582,0.4534,165.00,242.00,Strong
27,6:45-7:00,-2,-$10 to -$5,171,188,359,0.4763,0.5237,0.4252,0.5280,172.00,189.00,Strong
27,6:45-7:00,-1,-$5 to $0,187,203,390,0.4795,0.5205,0.4303,0.5290,188.00,204.00,Strong
27,6:45-7:00,0,$0 to +$5,212,185,397,0.5340,0.4660,0.4848,0.5825,213.00,186.00,Strong
27,6:45-7:00,1,+$5 to +$10,208,137,345,0.6029,0.3971,0.5504,0.6531,209.00,138.00,Strong
27,6:45-7:00,2,+$10 to +$15,211,148,359,0.5877,0.4123,0.5362,0.6375,212.00,149.00,Strong
27,6:45-7:00,3,+$15 to +$20,211,161,372,0.5672,0.4328,0.5164,0.6166,212.00,162.00,Strong
27,6:45-7:00,4,+$20 to +$30,425,247,672,0.6324,0.3676,0.5953,0.6680,426.00,248.00,Strong
27,6:45-7:00,5,+$30 to +$40,428,199,627,0.6826,0.3174,0.6452,0.7178,429.00,200.00,Strong
27,6:45-7:00,6,+$40 to +$50,419,160,579,0.7237,0.2763,0.6859,0.7585,420.00,161.00,Strong
27,6:45-7:00,7,+$50 to +$70,726,264,990,0.7333,0.2667,0.7049,0.7599,727.00,265.00,Strong
27,6:45-7:00,8,+$70 to +$90,622,181,803,0.7746,0.2254,0.7444,0.8021,623.00,182.00,Strong
27,6:45-7:00,9,+$90 to +$110,548,127,675,0.8119,0.1881,0.7806,0.8395,549.00,128.00,Strong
27,6:45-7:00,10,+$110 to +$140,610,114,724,0.8425,0.1575,0.8142,0.8673,611.00,115.00,Strong
27,6:45-7:00,11,+$140 to +$170,437,77,514,0.8502,0.1498,0.8167,0.8784,438.00,78.00,Strong
27,6:45-7:00,12,+$170 to +$200,324,62,386,0.8394,0.1606,0.7994,0.8726,325.00,63.00,Strong
27,6:45-7:00,13,+$200 to +$230,240,26,266,0.9023,0.0977,0.8606,0.9324,241.00,27.00,Strong
27,6:45-7:00,14,+$230 to +$260,171,16,187,0.9144,0.0856,0.8655,0.9466,172.00,17.00,Strong
27,6:45-7:00,15,+$260 to +$300,159,15,174,0.9138,0.0862,0.8626,0.9471,160.00,16.00,Strong
27,6:45-7:00,16,> +$300,368,18,386,0.9534,0.0466,0.9275,0.9703,369.00,19.00,Strong
28,7:00-7:15,-17,< -$300,23,463,486,0.0473,0.9527,0.0317,0.0700,24.00,464.00,Strong
28,7:00-7:15,-16,-$300 to -$260,16,177,193,0.0829,0.9171,0.0517,0.1304,17.00,178.00,Strong
28,7:00-7:15,-15,-$260 to -$230,14,184,198,0.0707,0.9293,0.0426,0.1152,15.00,185.00,Strong
28,7:00-7:15,-14,-$230 to -$200,23,258,281,0.0819,0.9181,0.0552,0.1198,24.00,259.00,Strong
28,7:00-7:15,-13,-$200 to -$170,33,369,402,0.0821,0.9179,0.0590,0.1130,34.00,370.00,Strong
28,7:00-7:15,-12,-$170 to -$140,49,571,620,0.0790,0.9210,0.0603,0.1030,50.00,572.00,Strong
28,7:00-7:15,-11,-$140 to -$110,103,716,819,0.1258,0.8742,0.1048,0.1502,104.00,717.00,Strong
28,7:00-7:15,-10,-$110 to -$90,113,515,628,0.1799,0.8201,0.1519,0.2119,114.00,516.00,Strong
28,7:00-7:15,-9,-$90 to -$70,157,688,845,0.1858,0.8142,0.1610,0.2134,158.00,689.00,Strong
28,7:00-7:15,-8,-$70 to -$50,234,785,1019,0.2296,0.7704,0.2049,0.2564,235.00,786.00,Strong
28,7:00-7:15,-7,-$50 to -$40,158,417,575,0.2748,0.7252,0.2399,0.3127,159.00,418.00,Strong
28,7:00-7:15,-6,-$40 to -$30,202,421,623,0.3242,0.6758,0.2887,0.3620,203.00,422.00,Strong
28,7:00-7:15,-5,-$30 to -$20,237,417,654,0.3624,0.6376,0.3264,0.3999,238.00,418.00,Strong
28,7:00-7:15,-4,-$20 to -$15,145,210,355,0.4085,0.5915,0.3586,0.4603,146.00,211.00,Strong
28,7:00-7:15,-3,-$15 to -$10,141,190,331,0.4260,0.5740,0.3739,0.4798,142.00,191.00,Strong
28,7:00-7:15,-2,-$10 to -$5,151,206,357,0.4230,0.5770,0.3728,0.4748,152.00,207.00,Strong
28,7:00-7:15,-1,-$5 to $0,173,185,358,0.4832,0.5168,0.4319,0.5349,174.00,186.00,Strong
28,7:00-7:15,0,$0 to +$5,202,156,358,0.5642,0.4358,0.5125,0.6147,203.00,157.00,Strong
28,7:00-7:15,1,+$5 to +$10,187,153,340,0.5500,0.4500,0.4969,0.6020,188.00,154.00,Strong
28,7:00-7:15,2,+$10 to +$15,199,125,324,0.6142,0.3858,0.5601,0.6656,200.00,126.00,Strong
28,7:00-7:15,3,+$15 to +$20,202,131,333,0.6066,0.3934,0.5532,0.6576,203.00,132.00,Strong
28,7:00-7:15,4,+$20 to +$30,436,244,680,0.6412,0.3588,0.6044,0.6763,437.00,245.00,Strong
28,7:00-7:15,5,+$30 to +$40,441,200,641,0.6880,0.3120,0.6511,0.7226,442.00,201.00,Strong
28,7:00-7:15,6,+$40 to +$50,414,128,542,0.7638,0.2362,0.7263,0.7977,415.00,129.00,Strong
28,7:00-7:15,7,+$50 to +$70,728,231,959,0.7591,0.2409,0.7311,0.7851,729.00,232.00,Strong
28,7:00-7:15,8,+$70 to +$90,637,162,799,0.7972,0.2028,0.7680,0.8237,638.00,163.00,Strong
28,7:00-7:15,9,+$90 to +$110,579,115,694,0.8343,0.1657,0.8048,0.8601,580.00,116.00,Strong
28,7:00-7:15,10,+$110 to +$140,678,121,799,0.8486,0.1514,0.8220,0.8717,679.00,122.00,Strong
28,7:00-7:15,11,+$140 to +$170,478,58,536,0.8918,0.1082,0.8626,0.9154,479.00,59.00,Strong
28,7:00-7:15,12,+$170 to +$200,350,30,380,0.9211,0.0789,0.8895,0.9441,351.00,31.00,Strong
28,7:00-7:15,13,+$200 to +$230,251,29,280,0.8964,0.1036,0.8552,0.9269,252.00,30.00,Strong
28,7:00-7:15,14,+$230 to +$260,188,12,200,0.9400,0.0600,0.8981,0.9653,189.00,13.00,Strong
28,7:00-7:15,15,+$260 to +$300,196,13,209,0.9378,0.0622,0.8965,0.9633,197.00,14.00,Strong
